month,year,ship_mode,segment,country,city,state,category,sub_category,sales,quantity,discount,profit
July,2017,Standard Class,Consumer,United States,Wheeling,Illinois,Office Supplies,Art,121.536,4,0.2,15.192
July,2017,Second Class,Consumer,United States,Elkhart,Indiana,Office Supplies,Art,11.68,2,0.0,5.4896
July,2017,First Class,Consumer,United States,Los Angeles,California,Office Supplies,Paper,58.32,9,0.0,27.9936
July,2017,First Class,Consumer,United States,Los Angeles,California,Office Supplies,Binders,15.192,3,0.2,5.5071
July,2017,Standard Class,Home Office,United States,New York City,New York,Office Supplies,Binders,13.92,3,0.2,4.35
July,2015,Standard Class,Home Office,United States,Louisville,Kentucky,Office Supplies,Binders,90.06,6,0.0,41.4276
July,2015,Standard Class,Home Office,United States,Louisville,Kentucky,Furniture,Furnishings,20.94,3,0.0,6.0726
July,2015,Standard Class,Home Office,United States,Louisville,Kentucky,Office Supplies,Binders,135.09,9,0.0,62.1414
July,2015,Standard Class,Home Office,United States,Louisville,Kentucky,Technology,Accessories,279.86,14,0.0,64.3678
July,2016,Second Class,Corporate,United States,New York City,New York,Furniture,Chairs,253.764,2,0.1,31.0156
July,2016,First Class,Consumer,United States,Lafayette,Louisiana,Office Supplies,Art,73.2,5,0.0,21.228
July,2017,Same Day,Corporate,United States,Huntington Beach,California,Technology,Copiers,2399.96,5,0.2,839.9860000000001
July,2014,Second Class,Home Office,United States,Los Angeles,California,Office Supplies,Supplies,15.52,4,0.0,4.5008
July,2014,Second Class,Consumer,United States,San Francisco,California,Office Supplies,Storage,53.72,4,0.0,15.0416
July,2014,Second Class,Consumer,United States,San Francisco,California,Office Supplies,Supplies,8187.65,5,0.0,327.506
July,2014,Second Class,Consumer,United States,San Francisco,California,Furniture,Furnishings,77.92,8,0.0,34.2848
July,2014,Second Class,Home Office,United States,Los Angeles,California,Office Supplies,Paper,6.48,1,0.0,3.1752
July,2015,Standard Class,Corporate,United States,Montgomery,Alabama,Furniture,Tables,358.58,2,0.0,39.4438
July,2015,Standard Class,Consumer,United States,Los Angeles,California,Technology,Phones,623.96,5,0.2,38.9975
July,2015,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,25.176,4,0.7,-18.4624
July,2015,Second Class,Consumer,United States,Seattle,Washington,Office Supplies,Fasteners,9.42,2,0.0,0.47100000000000003
July,2015,Second Class,Consumer,United States,Seattle,Washington,Office Supplies,Paper,12.96,2,0.0,6.2208
July,2015,Second Class,Consumer,United States,Seattle,Washington,Furniture,Bookcases,704.9,5,0.0,56.391999999999996
July,2015,Second Class,Consumer,United States,Seattle,Washington,Furniture,Chairs,561.568,2,0.2,28.0784
July,2015,Standard Class,Corporate,United States,Montgomery,Alabama,Office Supplies,Envelopes,98.46,9,0.0,49.23
July,2016,Second Class,Corporate,United States,Milwaukee,Wisconsin,Furniture,Furnishings,95.2,5,0.0,27.608
July,2016,Second Class,Corporate,United States,Milwaukee,Wisconsin,Furniture,Chairs,403.56,4,0.0,96.8544
July,2016,Standard Class,Consumer,United States,Jackson,Mississippi,Furniture,Tables,2430.08,8,0.0,388.8128
July,2016,Second Class,Corporate,United States,Milwaukee,Wisconsin,Technology,Accessories,124.25,7,0.0,48.4575
July,2016,Standard Class,Home Office,United States,Houston,Texas,Office Supplies,Envelopes,20.936,1,0.2,7.0659
July,2016,First Class,Consumer,United States,Columbus,Ohio,Technology,Copiers,1439.976,4,0.4,191.9968
July,2016,Standard Class,Consumer,United States,Jackson,Mississippi,Office Supplies,Paper,65.5,5,0.0,32.095
July,2016,Standard Class,Consumer,United States,Jackson,Mississippi,Office Supplies,Storage,7.89,1,0.0,0.3156
July,2016,Second Class,Corporate,United States,Milwaukee,Wisconsin,Technology,Phones,297.55,5,0.0,83.314
July,2016,First Class,Home Office,United States,Arlington,Virginia,Office Supplies,Binders,10.44,1,0.0,4.8024
July,2016,Same Day,Home Office,United States,San Francisco,California,Office Supplies,Art,37.17,9,0.0,11.151
July,2016,Standard Class,Consumer,United States,Costa Mesa,California,Furniture,Furnishings,69.3,9,0.0,22.869
July,2016,Standard Class,Consumer,United States,Costa Mesa,California,Furniture,Furnishings,255.76,4,0.0,81.8432
July,2016,Standard Class,Consumer,United States,Costa Mesa,California,Office Supplies,Binders,119.616,8,0.2,40.3704
July,2016,Standard Class,Corporate,United States,Houston,Texas,Office Supplies,Labels,15.712,4,0.2,5.6956
July,2016,Standard Class,Corporate,United States,Toledo,Ohio,Office Supplies,Appliances,243.88,5,0.2,27.4365
July,2016,Second Class,Corporate,United States,Milwaukee,Wisconsin,Office Supplies,Paper,20.62,2,0.0,9.6914
July,2016,Standard Class,Consumer,United States,Costa Mesa,California,Furniture,Chairs,241.56799999999998,2,0.2,18.1176
July,2016,Second Class,Consumer,United States,Los Angeles,California,Office Supplies,Fasteners,21.48,6,0.0,10.74
July,2017,Standard Class,Consumer,United States,Sioux Falls,South Dakota,Office Supplies,Labels,20.23,7,0.0,9.5081
July,2017,Second Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,20.096,4,0.2,3.0144
July,2017,Second Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,259.92,5,0.2,-25.991999999999997
July,2017,Second Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Supplies,37.751999999999995,3,0.2,4.2471
July,2017,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Labels,3.304,1,0.2,1.0738
July,2017,Second Class,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Tables,138.588,1,0.4,-34.647
July,2017,Second Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,20.736,4,0.2,7.2576
July,2017,First Class,Home Office,United States,Dallas,Texas,Furniture,Tables,298.116,6,0.3,-4.2588
July,2014,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Binders,2177.584,8,0.8,-3701.8928
July,2014,Standard Class,Consumer,United States,San Antonio,Texas,Technology,Accessories,431.13599999999997,9,0.2,-26.945999999999998
July,2014,Standard Class,Corporate,United States,Draper,Utah,Technology,Accessories,111.93,7,0.0,34.6983
July,2014,Standard Class,Consumer,United States,North Las Vegas,Nevada,Technology,Phones,911.9839999999999,2,0.2,113.99799999999999
July,2014,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Binders,16.784000000000002,4,0.8,-26.8544
July,2014,Standard Class,Consumer,United States,Atlanta,Georgia,Office Supplies,Labels,162.89,13,0.0,76.5583
July,2014,Standard Class,Consumer,United States,North Las Vegas,Nevada,Furniture,Chairs,674.352,3,0.2,-109.5822
July,2014,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Binders,8.88,5,0.8,-13.32
July,2014,Second Class,Consumer,United States,Chicago,Illinois,Office Supplies,Storage,123.552,3,0.2,-29.3436
July,2014,Standard Class,Consumer,United States,San Antonio,Texas,Furniture,Furnishings,17.496,3,0.6,-10.0602
July,2014,Standard Class,Consumer,United States,North Las Vegas,Nevada,Furniture,Furnishings,134.01,9,0.0,36.1827
July,2014,Standard Class,Consumer,United States,Atlanta,Georgia,Furniture,Chairs,67.88,2,0.0,18.3276
July,2014,Standard Class,Consumer,United States,Atlanta,Georgia,Furniture,Furnishings,25.71,3,0.0,9.2556
July,2014,Standard Class,Consumer,United States,North Las Vegas,Nevada,Technology,Accessories,170.97,3,0.0,70.0977
July,2014,Standard Class,Consumer,United States,San Antonio,Texas,Office Supplies,Appliances,4.836,2,0.8,-12.09
July,2015,Standard Class,Corporate,United States,Oxnard,California,Office Supplies,Art,99.2,5,0.0,25.791999999999998
July,2015,Standard Class,Corporate,United States,Oxnard,California,Office Supplies,Binders,9.144,3,0.2,3.0861
July,2015,Standard Class,Corporate,United States,Oxnard,California,Office Supplies,Binders,23.136,6,0.2,8.3868
July,2015,Standard Class,Corporate,United States,Glendale,Arizona,Furniture,Chairs,266.35200000000003,3,0.2,13.3176
July,2015,Same Day,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,10.368,2,0.2,3.6288
July,2015,First Class,Consumer,United States,Mesa,Arizona,Furniture,Tables,393.165,3,0.5,-204.4458
July,2015,Standard Class,Consumer,United States,San Francisco,California,Office Supplies,Envelopes,167.86,2,0.0,78.8942
July,2017,Standard Class,Corporate,United States,Los Angeles,California,Technology,Accessories,1649.95,5,0.0,659.98
July,2017,Standard Class,Corporate,United States,Los Angeles,California,Furniture,Chairs,362.352,3,0.2,45.294
July,2014,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Paper,65.78,11,0.0,32.2322
July,2014,Second Class,Consumer,United States,San Francisco,California,Technology,Accessories,238.0,2,0.0,38.08
July,2014,Second Class,Corporate,United States,Los Angeles,California,Office Supplies,Storage,276.28,2,0.0,0.0
July,2015,Standard Class,Consumer,United States,Louisville,Kentucky,Technology,Phones,29.97,3,0.0,0.2997
July,2017,Second Class,Consumer,United States,Seattle,Washington,Furniture,Furnishings,23.88,3,0.0,10.5072
July,2017,Second Class,Consumer,United States,Raleigh,North Carolina,Furniture,Chairs,194.84799999999998,4,0.2,12.177999999999999
July,2017,Standard Class,Consumer,United States,Yonkers,New York,Technology,Phones,543.92,8,0.0,135.98
July,2017,Second Class,Consumer,United States,Seattle,Washington,Office Supplies,Paper,26.2,4,0.0,12.052
July,2017,Second Class,Consumer,United States,Jacksonville,Florida,Furniture,Furnishings,91.03200000000001,3,0.2,-2.2758
July,2017,Second Class,Consumer,United States,Seattle,Washington,Office Supplies,Paper,12.96,2,0.0,6.2208
July,2017,Second Class,Consumer,United States,Seattle,Washington,Technology,Accessories,234.95,5,0.0,32.893
July,2017,Standard Class,Consumer,United States,Yonkers,New York,Furniture,Furnishings,14.89,1,0.0,4.0203
July,2014,Same Day,Consumer,United States,Apopka,Florida,Office Supplies,Envelopes,48.943999999999996,7,0.2,16.5186
July,2014,Same Day,Consumer,United States,Apopka,Florida,Furniture,Furnishings,129.888,6,0.2,12.9888
July,2014,Same Day,Consumer,United States,Apopka,Florida,Office Supplies,Fasteners,14.32,5,0.2,5.191
July,2016,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Labels,18.9,3,0.0,8.693999999999999
July,2016,Standard Class,Home Office,United States,Pasadena,Texas,Furniture,Furnishings,302.72,5,0.6,-378.4
July,2016,Standard Class,Home Office,United States,Pasadena,Texas,Furniture,Furnishings,24.7,5,0.6,-9.88
July,2016,Standard Class,Home Office,United States,Holland,Michigan,Office Supplies,Paper,109.92,2,0.0,53.8608
July,2016,Standard Class,Home Office,United States,Holland,Michigan,Office Supplies,Fasteners,20.44,7,0.0,9.198
July,2016,First Class,Consumer,United States,Bethlehem,Pennsylvania,Office Supplies,Binders,1369.764,6,0.7,-913.176
July,2016,First Class,Consumer,United States,Bethlehem,Pennsylvania,Office Supplies,Appliances,9.48,3,0.2,0.711
July,2016,First Class,Consumer,United States,Bethlehem,Pennsylvania,Furniture,Bookcases,177.45,5,0.5,-78.078
July,2017,Standard Class,Corporate,United States,San Francisco,California,Technology,Phones,1145.6,4,0.2,100.24
July,2017,Standard Class,Corporate,United States,San Francisco,California,Office Supplies,Storage,14.98,1,0.0,4.1944
July,2017,Standard Class,Corporate,United States,San Francisco,California,Office Supplies,Binders,9.984,4,0.2,3.6192
July,2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Storage,84.78399999999999,2,0.2,-16.9568
July,2016,First Class,Consumer,United States,Pensacola,Florida,Office Supplies,Binders,2.214,3,0.7,-1.476
July,2016,Standard Class,Consumer,United States,Charlotte,North Carolina,Office Supplies,Storage,704.76,5,0.2,26.4285
July,2016,Standard Class,Consumer,United States,Charlotte,North Carolina,Office Supplies,Binders,27.396,3,0.7,-20.0904
July,2017,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Office Supplies,Appliances,137.62,2,0.0,60.5528
July,2017,Second Class,Consumer,United States,Troy,New York,Office Supplies,Art,60.12,9,0.0,22.2444
July,2017,Standard Class,Consumer,United States,Seattle,Washington,Technology,Accessories,90.57,3,0.0,11.7741
July,2017,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Technology,Phones,461.97,3,0.0,133.9713
July,2017,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Office Supplies,Binders,33.48,2,0.0,16.4052
July,2017,Second Class,Consumer,United States,Jacksonville,North Carolina,Office Supplies,Appliances,34.848,2,0.2,6.534
July,2017,Second Class,Consumer,United States,Jacksonville,North Carolina,Technology,Phones,22.0,5,0.2,1.375
July,2017,Second Class,Consumer,United States,Jacksonville,North Carolina,Office Supplies,Art,4.368,3,0.2,0.3822
July,2017,Standard Class,Corporate,United States,Austin,Texas,Office Supplies,Fasteners,2.8960000000000004,2,0.2,0.4706
July,2017,Standard Class,Corporate,United States,Austin,Texas,Technology,Phones,124.792,1,0.2,15.599
July,2017,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Furniture,Chairs,302.67,3,0.0,72.6408
July,2017,Standard Class,Consumer,United States,Seattle,Washington,Furniture,Bookcases,115.96,2,0.0,25.5112
July,2015,First Class,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,168.46400000000003,2,0.2,-29.4812
July,2015,First Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,6.72,2,0.2,2.436
July,2015,First Class,Corporate,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,282.888,9,0.2,56.5776
July,2015,Standard Class,Consumer,United States,Richmond,Kentucky,Office Supplies,Labels,294.93,3,0.0,144.5157
July,2015,Standard Class,Consumer,United States,Richmond,Kentucky,Furniture,Chairs,70.98,1,0.0,4.9686
July,2016,Same Day,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,123.92,5,0.2,38.725
July,2016,Standard Class,Corporate,United States,New York City,New York,Office Supplies,Appliances,706.86,7,0.0,197.9208
July,2016,First Class,Consumer,United States,Los Angeles,California,Office Supplies,Fasteners,3.96,2,0.0,0.0792
July,2016,First Class,Consumer,United States,Los Angeles,California,Office Supplies,Paper,12.96,2,0.0,6.2208
July,2017,Second Class,Corporate,United States,Houston,Texas,Office Supplies,Paper,273.89599999999996,7,0.2,92.4399
July,2017,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Storage,87.92,4,0.0,0.8792
July,2017,Second Class,Home Office,United States,Lancaster,Ohio,Office Supplies,Paper,30.96,6,0.2,11.222999999999999
July,2017,First Class,Corporate,United States,Burlington,North Carolina,Office Supplies,Art,9.552,3,0.2,1.5522
July,2017,Standard Class,Consumer,United States,Farmington,New Mexico,Furniture,Furnishings,545.85,9,0.0,114.6285
July,2017,Same Day,Home Office,United States,Seattle,Washington,Technology,Phones,7.992000000000001,1,0.2,2.6973
July,2017,Same Day,Home Office,United States,Seattle,Washington,Technology,Machines,2395.2,6,0.2,209.58
July,2017,Second Class,Corporate,United States,Houston,Texas,Technology,Machines,597.132,3,0.4,49.761
July,2017,Second Class,Home Office,United States,Lancaster,Ohio,Furniture,Tables,215.148,2,0.4,-103.9882
July,2017,Same Day,Home Office,United States,Seattle,Washington,Technology,Accessories,1687.8,4,0.0,742.632
July,2017,Standard Class,Home Office,United States,Quincy,Massachusetts,Technology,Accessories,258.9,10,0.0,93.204
July,2017,First Class,Consumer,United States,Concord,New Hampshire,Furniture,Furnishings,102.3,1,0.0,26.598000000000003
July,2017,Standard Class,Consumer,United States,Jacksonville,North Carolina,Technology,Accessories,24.0,2,0.2,-2.7
July,2017,Standard Class,Consumer,United States,Columbus,Georgia,Technology,Phones,287.97,3,0.0,77.7519
July,2017,Standard Class,Consumer,United States,Plano,Texas,Technology,Phones,167.968,4,0.2,62.988
July,2017,Second Class,Home Office,United States,Lancaster,Ohio,Office Supplies,Paper,32.896,4,0.2,11.1024
